epoch,Response_Classification_acc,Response_Classification_loss,Survival_Rate_acc,Survival_Rate_loss,Treatment_Regress_acc,Treatment_Regress_loss,loss,val_Response_Classification_acc,val_Response_Classification_loss,val_Survival_Rate_acc,val_Survival_Rate_loss,val_Treatment_Regress_acc,val_Treatment_Regress_loss,val_loss
111,0.7923162583518931,0.5559119340903509,0.7399777282850779,0.6093212278489281,0.6714922048997772,0.7183602352715813,2.1412856244297496,0.6191536748329621,2.4940818637144857,0.6191536748329621,2.218214138512622,0.5211581291759465,2.1319814224816644,7.104841541341259
112,0.7817371937639198,0.5964635215815829,0.7282850779510023,0.6396133903007465,0.6597995545657016,0.7360741227931594,2.2366647407047466,0.621380846325167,2.535142188355584,0.6703786191536748,1.9851381326372215,0.5055679287305123,2.0630458392252637,6.8480635852219
113,0.7834075723830735,0.5937087294751392,0.7282850779510023,0.6367694676453393,0.6531180400890868,0.7422532648976502,2.2370176137422932,0.46770601336302897,1.9350629329415896,0.32516703786191536,2.064270732131992,0.27616926503340755,1.979978245987924,6.2460216764352365
114,0.7951002227171492,0.5400636368379296,0.7338530066815144,0.5979911713863003,0.6820712694877505,0.6977005829258858,2.102269527110331,0.44320712694877507,2.2246111611066124,0.36525612472160357,2.263360705035832,0.4142538975501114,1.907265298085117,6.664850533406825
115,0.794543429844098,0.5610574985665574,0.7288418708240535,0.6094020052848255,0.660913140311804,0.7106719840741105,2.1542688918804007,0.060133630289532294,3.641647647377643,0.022271714922048998,3.3487497846905,0.004454342984409799,2.7412691689811997,10.001648779701284
116,0.77728285077951,0.5647984681389645,0.734966592427617,0.6088964315193534,0.6776169265033407,0.7132165015142055,2.1550548469568946,0.7037861915367484,2.293414210356183,0.7037861915367484,2.4288852080507803,0.43875278396436523,1.4924557623194161,6.484105750553327
117,0.8095768374164811,0.5172499253317083,0.7477728285077951,0.588104317740502,0.6692650334075724,0.7030418016066264,2.0764142901435463,0.23608017817371937,2.413864514941893,0.12249443207126949,2.4313924694910876,0.062360801781737196,2.286562537297374,7.399469066568897
118,0.7628062360801782,0.6282366281893843,0.7143652561247216,0.633342394750474,0.6798440979955457,0.7258557948078503,2.233851467846231,0.5033407572383074,1.9323243101880385,0.5077951002227171,1.6691317525101133,0.3518930957683742,1.9435366012471291,5.786128202366139
119,0.772271714922049,0.6202103954912028,0.72271714922049,0.6454300998413484,0.6636971046770601,0.7295259296363075,2.2403114688954004,0.7037861915367484,2.21162336076587,0.7037861915367484,2.128934505722669,0.4365256124721604,1.5252499397188624,6.116881748615766
120,0.7717149220489977,0.6235468866166665,0.7071269487750557,0.6529536769623746,0.670935412026726,0.736349295003377,2.2647990681280805,0.34075723830734966,1.315857514772224,0.6926503340757239,1.32798493917376,0.42538975501113585,1.505555663581415,4.399055367323232
121,0.7756124721603563,0.6000015424659895,0.7238307349665924,0.635518026245729,0.6648106904231625,0.7426603379387633,2.2290073216359705,0.5723830734966593,1.880816175048561,0.6547884187082406,1.8072946102489076,0.47884187082405344,1.7651889443663022,5.705015947133767
122,0.779510022271715,0.6011200028166739,0.7093541202672605,0.641583242899591,0.6681514476614699,0.73215967303926,2.2276390411275,0.30957683741648107,1.4196827839105857,0.23385300668151449,1.6460463721927396,0.42761692650334077,1.593076305028325,4.914890600472091
123,0.7767260579064588,0.5841347808993208,0.7255011135857461,0.632967807468699,0.6575723830734966,0.7306678702013529,2.207935383165865,0.30734966592427615,1.4926693989067672,0.24721603563474387,1.6892201778352394,0.41648106904231624,1.6356501247410253,5.0767495987941
124,0.779510022271715,0.6013529365073333,0.7065701559020044,0.6551651919472191,0.6497772828507795,0.7317722557913222,2.249156011504957,0.1492204899777283,2.1766238209930453,0.0334075723830735,2.441701480168808,0.1091314031180401,1.9234812148164269,6.806238463301967
125,0.7834075723830735,0.586978189630604,0.7243875278396437,0.6260320690267601,0.6653674832962138,0.7318318208766674,2.212060855597855,0.0,12.432484953865442,0.0,10.864088309103238,0.0,6.204542150476197,29.76309461529908
126,0.7750556792873051,0.5981941043600473,0.7249443207126949,0.6390113838863266,0.670935412026726,0.7402624191844914,2.2409333067641226,0.5233853006681515,1.5002362052422589,0.5077951002227171,1.6667102433259875,0.41648106904231624,1.4751785709491552,4.903030860662992
127,0.7800668151447662,0.5848570952569456,0.7271714922048997,0.6325877046664733,0.6620267260579065,0.7345081395853336,2.213777109881021,0.37639198218262804,1.9225866006052574,0.2650334075723831,2.1326834303233566,0.3184855233853007,1.814130905210839,6.131949316419844
128,0.7912026726057907,0.5688950433032816,0.7232739420935412,0.6145077047077213,0.6714922048997772,0.723665754487095,2.1660816966823586,0.40089086859688194,2.107643748776684,0.34075723830734966,1.9987724799090345,0.37639198218262804,1.811697960696401,6.172770633994869
129,0.8040089086859689,0.548391494792129,0.7366369710467706,0.6098000002332148,0.6776169265033407,0.7232612090015199,2.1369050913770375,0.2873051224944321,2.667029183001189,0.17371937639198218,3.037592944164319,0.2717149220489978,2.1360671116673866,8.098533118487998
130,0.7956570155902004,0.5591465041937436,0.7271714922048997,0.612107365792472,0.6636971046770601,0.699898795454964,2.1288546153856545,0.33853006681514475,1.8958738820589995,0.21603563474387527,2.202700169420986,0.3518930957683742,1.7647441914989581,6.1214231117265525
131,0.7873051224944321,0.5718970298103341,0.734966592427617,0.6263520187285536,0.670935412026726,0.7257117724631039,2.1892493753496947,0.4521158129175947,1.6846677218885358,0.4766146993318486,1.6156531790051534,0.4209354120267261,1.5416199600776213,5.115688046793099
132,0.7967706013363028,0.5352267836840753,0.7249443207126949,0.6026620955801754,0.6876391982182628,0.696221565815282,2.1014744096450126,0.4521158129175947,2.2535445946528014,0.32516703786191536,2.1060546233022133,0.35412026726057905,1.871649999130011,6.493851996211538
133,0.7900890868596881,0.5630163391409048,0.717706013363029,0.625420165420375,0.6937639198218263,0.7007928013403325,2.1534221915731453,0.30957683741648107,1.8169511915049734,0.20489977728285078,2.1161447590868296,0.39420935412026725,1.7438939146050365,5.945094097961562
134,0.7978841870824054,0.5429192349016002,0.7394209354120267,0.5863937473708644,0.6770601336302895,0.7106511572952525,2.114906580251681,0.0,11.285944050829235,0.0,9.139915593748368,0.0,5.371356744277716,26.07390447077082
135,0.7811804008908686,0.5783699185386267,0.732739420935412,0.6148684891003012,0.6820712694877505,0.6992647329258228,2.168535502291469,0.0,7.924722429373216,0.0,8.153293240043793,0.0,6.268754259249681,22.624180303119072
136,0.8023385300668151,0.5278013467058572,0.7433184855233853,0.5946307471706501,0.6932071269487751,0.7069942621319225,2.102249708897818,0.34075723830734966,2.3033505307805036,0.12694877505567928,2.4633397583441106,0.12472160356347439,2.2238974119878825,7.264285436982832
137,0.8040089086859689,0.5462579465821751,0.7422048997772829,0.6060694682438814,0.6698218262806236,0.6965820912130691,2.124060794611551,0.48106904231625836,2.889324776473598,0.5679287305122495,2.3881945685050003,0.42316258351893093,2.123050469863654,7.6802157410534555
138,0.8067928730512249,0.5187836483054543,0.7422048997772829,0.5735425460909417,0.6893095768374164,0.6902851169650963,2.0620063540664706,0.44766146993318484,1.938338051394524,0.39420935412026725,1.923931139349141,0.35634743875278396,1.7511116568920075,5.8921672612893286
139,0.8017817371937639,0.5368348927898768,0.7466592427616926,0.5892221462686769,0.6765033407572383,0.7129350881401308,2.1179763163649423,0.6770601336302895,2.833119143380442,0.7037861915367484,2.830123811793635,0.46325167037861914,1.5862293871978344,7.530143713898011
140,0.8012249443207127,0.537887025782154,0.7544543429844098,0.5775301157100694,0.6859688195991092,0.6718223156668827,2.073674857218175,0.0,14.965234446366274,0.0,16.11809539794922,0.0022271714922048997,5.522895060031611,36.89045719580024
141,0.8017817371937639,0.5199906503437357,0.7388641425389755,0.5854996412926102,0.6848552338530067,0.6823429383652778,2.072137673872882,0.028953229398663696,5.370088854983018,0.013363028953229399,4.3996486377078865,0.013363028953229399,3.164356806230439,13.21802056871172
142,0.7856347438752784,0.558689812774913,0.7366369710467706,0.5967922626200126,0.6820712694877505,0.7097858410237361,2.1524628650372173,0.5701559020044543,1.5689664596571422,0.5991091314031181,1.6111194914194418,0.42316258351893093,1.387624299871364,4.856331000083804
143,0.8112472160356348,0.5253271874878348,0.7310690423162584,0.5998436748184978,0.6998886414253898,0.6677413431467086,2.0807319170648113,0.45879732739420936,2.3086378514633945,0.36971046770601335,2.2150989140327897,0.3429844097995546,2.015543075340628,6.828576401241107
144,0.8151447661469933,0.5012501304956746,0.755011135857461,0.5622142527775138,0.6898663697104677,0.6845413783278922,2.035134868791746,0.6169265033407573,2.482498160638081,0.6080178173719376,2.1949659347998804,0.49888641425389757,2.035792608303588,7.000051406019249
145,0.8084632516703786,0.5108745795133252,0.7544543429844098,0.5585754844287456,0.6826280623608018,0.6785900250973309,2.038958066821364,0.155902004454343,2.9559602296697536,0.024498886414253896,2.9873226373923116,0.08685968819599109,2.1964448459429837,8.429393417851166
146,0.8123608017817372,0.5218665622722333,0.75,0.5710550331591497,0.6887527839643652,0.6796337772982157,2.0603220250399445,0.4365256124721604,2.0170344320065725,0.45879732739420936,1.853343619270155,0.36302895322939865,1.7898275706178628,5.948159466342034
147,0.8101336302895323,0.5148065371608946,0.7594654788418709,0.5677458948739919,0.6893095768374164,0.6741557909146715,2.0471223746747906,0.017817371937639197,5.205410896802532,0.0,6.124701727206563,0.008908685968819599,3.6208201219350564,15.243780692595417
148,0.8084632516703786,0.5074201498288488,0.7577951002227171,0.5633598409410574,0.6798440979955457,0.6732752404459866,2.0358520932080753,0.004454342984409799,14.570696416570243,0.0,12.840461994332566,0.011135857461024499,6.909186344104248,34.61265224125444
149,0.8012249443207127,0.5259259526341954,0.7533407572383074,0.570968937203454,0.688195991091314,0.680280542519682,2.0794570244234762,0.3830734966592428,2.112772230382486,0.26280623608017817,2.2536233224157236,0.31625835189309576,1.910938449320124,6.5805980782200875
150,0.8207126948775055,0.4820411296391275,0.7511135857461024,0.5587624535794248,0.7015590200445434,0.6593495936263642,1.9981800378829175,0.38752783964365256,2.149835829479923,0.3051224944320713,2.351307445751267,0.39420935412026725,1.904281807901599,6.700894170986252
